M20C,B20C,M25C,B25C,M30C,B30C,M35C,B35C,M40C,B40C,M45C,B45C,M50C,B50C,M55C,B55C,M60C,B60C,M65C,B65C,M70C,B70C,M75C,B75C,M80C,B80C,M85C,B85C,M90C,B90C,M95C,B95C,M100C,B100C,M105C,B105C,M110C,B110C,M115C,B115C,M120C,B120C,M125C,B125C,M130C,B130C,M135C,B135C
18.1854,2069.6,18.0566,2069.65,17.8658,2069.63,17.5182,2069.58,16.393,2069.54,15.5866,2069.55,14.5139,2069.53,13.2389,2069.53,12.0786,2069.54,10.4677,2069.77,8.98946,2069.65,8.47839,2069.57,7.25775,2069.54,6.10112,2069.56,4.75712,2069.58,4.24431,2069.58,3.55641,2069.54,2.95082,2069.54,2.46247,2069.53,2.09565,2069.54,1.78839,2069.54,1.50076,2069.55,1.30485,2069.54,1.13111,2069.52
18.1849,2068.36,18.0561,2068.4,17.8657,2068.36,17.5161,2068.35,16.3943,2068.32,15.585,2068.31,14.5094,2068.29,13.2363,2068.28,12.0778,2068.3,10.4668,2068.52,8.98748,2068.4,8.4762,2068.33,7.25298,2068.29,6.09982,2068.34,4.75633,2068.35,4.24112,2068.34,3.55306,2068.31,2.94871,2068.29,2.46082,2068.29,2.09425,2068.3,1.78547,2068.29,1.49919,2068.29,1.30387,2068.3,1.12973,2068.29
18.1842,2067.13,18.0559,2067.15,17.8654,2067.13,17.5142,2067.11,16.3921,2067.07,15.5827,2067.07,14.5046,2067.03,13.2353,2067.05,12.0798,2067.04,10.4643,2067.29,8.98566,2067.16,8.47356,2067.09,7.25182,2067.06,6.09852,2067.08,4.75511,2067.08,4.23846,2067.09,3.55061,2067.06,2.94775,2067.06,2.45909,2067.03,2.09241,2067.04,1.78559,2067.05,1.49836,2067.06,1.30355,2067.05,1.12983,2067.04
18.1841,2065.89,18.0557,2065.92,17.8654,2065.87,17.5135,2065.85,16.3892,2065.82,15.5805,2065.81,14.4992,2065.8,13.2345,2065.79,12.0791,2065.8,10.4611,2066.04,8.98457,2065.9,8.47056,2065.85,7.25052,2065.81,6.09804,2065.85,4.75398,2065.85,4.23668,2065.85,3.54864,2065.82,2.94691,2065.81,2.45605,2065.79,2.0918,2065.82,1.78495,2065.81,1.49742,2065.81,1.30431,2065.8,1.13073,2065.79
18.184,2064.64,18.0553,2064.66,17.8653,2064.62,17.5129,2064.61,16.3877,2064.57,15.5792,2064.59,14.4945,2064.54,13.2334,2064.55,12.0792,2064.58,10.4578,2064.79,8.98315,2064.67,8.46856,2064.59,7.24863,2064.59,6.09635,2064.6,4.75313,2064.6,4.23543,2064.6,3.54703,2064.58,2.94528,2064.56,2.45529,2064.56,2.09127,2064.58,1.78426,2064.56,1.49657,2064.56,1.30365,2064.56,1.13024,2064.55
18.1838,2063.41,18.0542,2063.42,17.8641,2063.38,17.5117,2063.39,16.386,2063.34,15.5776,2063.34,14.4908,2063.31,13.2314,2063.32,12.0773,2063.32,10.457,2063.55,8.98132,2063.43,8.46656,2063.35,7.24684,2063.32,6.09391,2063.36,4.75109,2063.37,4.23351,2063.36,3.54548,2063.34,2.94395,2063.33,2.45448,2063.31,2.08956,2063.33,1.78286,2063.32,1.49564,2063.33,1.30314,2063.32,1.12938,2063.32
18.1834,2062.16,18.0535,2062.18,17.8636,2062.11,17.5109,2062.12,16.3851,2062.08,15.5762,2062.08,14.4886,2062.06,13.2289,2062.06,12.074,2062.07,10.455,2062.32,8.97852,2062.18,8.46427,2062.09,7.2451,2062.08,6.09143,2062.1,4.74871,2062.13,4.23159,2062.1,3.54496,2062.09,2.94226,2062.07,2.45348,2062.06,2.08852,2062.07,1.78194,2062.07,1.49503,2062.07,1.30282,2062.07,1.12927,2062.07
18.1828,2060.92,18.0538,2060.93,17.8619,2060.86,17.5098,2060.88,16.3852,2060.85,15.574,2060.84,14.4891,2060.81,13.2276,2060.82,12.0744,2060.82,10.4503,2061.06,8.97676,2060.93,8.46208,2060.86,7.24218,2060.83,6.08908,2060.86,4.74728,2060.87,4.22902,2060.87,3.54449,2060.85,2.94072,2060.84,2.45277,2060.82,2.0882,2060.82,1.78077,2060.83,1.49421,2060.83,1.30187,2060.82,1.12886,2060.82
18.1827,2059.66,18.0538,2059.68,17.8608,2059.6,17.5115,2059.62,16.3855,2059.59,15.5728,2059.58,14.4863,2059.55,13.2265,2059.55,12.0727,2059.58,10.4475,2059.8,8.97574,2059.68,8.4603,2059.6,7.23944,2059.58,6.08625,2059.61,4.74474,2059.6,4.22766,2059.61,3.54259,2059.58,2.93965,2059.57,2.45107,2059.56,2.08736,2059.58,1.77949,2059.57,1.49323,2059.57,1.30087,2059.55,1.12842,2059.57
18.1828,2058.44,18.0548,2058.45,17.8595,2058.38,17.512,2058.39,16.3835,2058.38,15.5715,2058.36,14.4837,2058.31,13.2252,2058.34,12.0685,2058.33,10.445,2058.58,8.97408,2058.46,8.45812,2058.38,7.23709,2058.34,6.08445,2058.37,4.74229,2058.39,4.22657,2058.39,3.53983,2058.36,2.93835,2058.34,2.44986,2058.33,2.08621,2058.37,1.7786,2058.35,1.49251,2058.35,1.3002,2058.34,1.12777,2058.34
18.1827,2057.16,18.0549,2057.17,17.8591,2057.1,17.513,2057.12,16.382,2057.1,15.5705,2057.09,14.4819,2057.06,13.2235,2057.05,12.0654,2057.07,10.4442,2057.3,8.9722,2057.17,8.45731,2057.1,7.2349,2057.08,6.08458,2057.1,4.74073,2057.11,4.22541,2057.12,3.53908,2057.1,2.93663,2057.07,2.44773,2057.07,2.08473,2057.07,1.7774,2057.08,1.49128,2057.06,1.29888,2057.07,1.12682,2057.05
18.182,2055.91,18.0509,2055.95,17.8589,2055.88,17.5145,2055.89,16.3809,2055.88,15.5689,2055.84,14.4825,2055.82,13.2228,2055.82,12.0624,2055.84,10.4404,2056.06,8.9699,2055.95,8.4554,2055.87,7.23363,2055.84,6.08303,2055.87,4.73953,2055.88,4.22268,2055.87,3.53799,2055.85,2.93514,2055.84,2.44415,2055.83,2.08361,2055.85,1.77476,2055.83,1.49,2055.84,1.29644,2055.83,1.12642,2055.83
18.1818,2054.64,18.046,2054.68,17.8588,2054.64,17.5224,2054.64,16.3799,2054.64,15.5667,2054.6,14.4833,2054.57,13.2222,2054.58,12.0672,2054.59,10.4379,2054.82,8.96822,2054.69,8.4538,2054.64,7.2332,2054.6,6.08102,2054.62,4.7374,2054.64,4.22054,2054.63,3.5363,2054.6,2.93361,2054.59,2.44335,2054.58,2.08302,2054.61,1.77448,2054.59,1.48855,2054.6,1.29557,2054.57,1.12513,2054.58
18.1817,2053.41,18.0439,2053.43,17.8588,2053.39,17.5243,2053.39,16.3811,2053.41,15.5672,2053.37,14.482,2053.33,13.2204,2053.33,12.0837,2053.35,10.4362,2053.58,8.96681,2053.46,8.45138,2053.4,7.23159,2053.36,6.07929,2053.39,4.7359,2053.4,4.21934,2053.4,3.5342,2053.38,2.93218,2053.35,2.44186,2053.34,2.08181,2053.36,1.77333,2053.35,1.48757,2053.35,1.29405,2053.34,1.12467,2053.34
18.1811,2052.15,18.0428,2052.18,17.8583,2052.15,17.5247,2052.14,16.3812,2052.16,15.5669,2052.12,14.4782,2052.09,13.2171,2052.09,12.0831,2052.1,10.4346,2052.34,8.96495,2052.2,8.44883,2052.15,7.2297,2052.11,6.07801,2052.13,4.7336,2052.14,4.21817,2052.14,3.53272,2052.12,2.9303,2052.11,2.4399,2052.08,2.0804,2052.12,1.77212,2052.09,1.48705,2052.1,1.29312,2052.09,1.12424,2052.08
18.1808,2050.91,18.0432,2050.93,17.8576,2050.91,17.5227,2050.88,16.3821,2050.92,15.5666,2050.88,14.4731,2050.85,13.2148,2050.84,12.0759,2050.86,10.433,2051.09,8.96327,2050.97,8.44724,2050.9,7.22763,2050.87,6.0769,2050.91,4.73156,2050.9,4.21641,2050.89,3.52986,2050.86,2.92838,2050.86,2.43853,2050.85,2.07959,2050.87,1.7718,2050.85,1.48586,2050.87,1.2923,2050.85,1.12203,2050.85
18.1809,2049.65,18.0433,2049.67,17.8568,2049.65,17.5207,2049.61,16.3808,2049.66,15.565,2049.62,14.4713,2049.61,13.2153,2049.6,12.0696,2049.6,10.4318,2049.84,8.96232,2049.71,8.44602,2049.63,7.22482,2049.61,6.07496,2049.63,4.72994,2049.64,4.21399,2049.64,3.52773,2049.62,2.92621,2049.6,2.4371,2049.59,2.07743,2049.61,1.77087,2049.6,1.48343,2049.6,1.29317,2049.59,1.12215,2049.59
18.1807,2048.4,18.0442,2048.43,17.8565,2048.42,17.5189,2048.37,16.3801,2048.42,15.5635,2048.38,14.4726,2048.35,13.2161,2048.36,12.066,2048.36,10.4314,2048.61,8.96067,2048.48,8.44407,2048.41,7.22366,2048.38,6.0736,2048.4,4.72726,2048.42,4.21207,2048.4,3.52687,2048.39,2.92357,2048.37,2.43499,2048.36,2.07617,2048.39,1.76952,2048.37,1.48233,2048.38,1.29306,2048.36,1.12204,2048.36
18.1805,2047.13,18.0513,2047.18,17.8568,2047.17,17.5161,2047.11,16.3765,2047.15,15.563,2047.13,14.4715,2047.1,13.2151,2047.11,12.0629,2047.12,10.4282,2047.35,8.95847,2047.21,8.44288,2047.15,7.22057,2047.11,6.07138,2047.14,4.72557,2047.14,4.21013,2047.15,3.52608,2047.13,2.92163,2047.1,2.4342,2047.1,2.07457,2047.12,1.7682,2047.11,1.48147,2047.12,1.29087,2047.1,1.1217,2047.1
18.1797,2045.89,18.0536,2045.94,17.8579,2045.93,17.5139,2045.88,16.3724,2045.92,15.5614,2045.89,14.4707,2045.87,13.213,2045.86,12.0596,2045.86,10.4263,2046.09,8.95744,2045.97,8.4415,2045.91,7.21737,2045.9,6.06881,2045.89,4.72434,2045.91,4.20723,2045.9,3.5244,2045.9,2.91992,2045.88,2.43408,2045.85,2.07218,2045.88,1.76605,2045.87,1.48063,2045.87,1.29048,2045.87,1.12093,2045.86
18.1794,2044.65,18.0533,2044.68,17.8577,2044.69,17.5125,2044.61,16.3695,2044.65,15.5601,2044.63,14.4703,2044.61,13.2104,2044.6,12.0575,2044.61,10.4233,2044.85,8.95569,2044.72,8.4395,2044.66,7.21552,2044.62,6.06785,2044.64,4.72316,2044.66,4.20502,2044.66,3.52433,2044.63,2.91916,2044.61,2.43339,2044.6,2.0708,2044.62,1.76637,2044.62,1.47988,2044.61,1.29081,2044.61,1.12017,2044.61
18.1798,2043.41,18.0522,2043.44,17.8574,2043.46,17.5111,2043.38,16.3667,2043.42,15.5583,2043.4,14.4689,2043.37,13.2095,2043.38,12.0579,2043.38,10.4201,2043.61,8.95265,2043.49,8.43735,2043.41,7.21342,2043.38,6.06527,2043.41,4.72075,2043.42,4.20383,2043.42,3.52324,2043.39,2.91789,2043.38,2.43189,2043.38,2.06971,2043.39,1.76604,2043.36,1.47892,2043.37,1.29031,2043.38,1.11988,2043.37
18.1809,2042.15,18.0512,2042.2,17.8563,2042.2,17.5083,2042.12,16.3683,2042.15,15.5575,2042.14,14.468,2042.11,13.2092,2042.11,12.0543,2042.12,10.4175,2042.34,8.95062,2042.22,8.43496,2042.16,7.21107,2042.13,6.06302,2042.16,4.71883,2042.16,4.20426,2042.17,3.52179,2042.13,2.91619,2042.13,2.43124,2042.11,2.06856,2042.13,1.76528,2042.11,1.47817,2042.12,1.28868,2042.12,1.1187,2042.11
18.1807,2040.91,18.0461,2040.94,17.8556,2040.96,17.5055,2040.88,16.367,2040.89,15.556,2040.87,14.4668,2040.87,13.2083,2040.86,12.0517,2040.88,10.4155,2041.1,8.94963,2040.97,8.43318,2040.91,7.2099,2040.88,6.06124,2040.9,4.71684,2040.91,4.20306,2040.91,3.5205,2040.89,2.91455,2040.87,2.43022,2040.87,2.06776,2040.88,1.76452,2040.86,1.47788,2040.86,1.28851,2040.87,1.11801,2040.86
18.1807,2039.65,18.0445,2039.69,17.8548,2039.7,17.5021,2039.61,16.3628,2039.62,15.5552,2039.64,14.4651,2039.6,13.2086,2039.61,12.0523,2039.62,10.4157,2039.83,8.94897,2039.71,8.43161,2039.65,7.20914,2039.61,6.05893,2039.64,4.71469,2039.65,4.20178,2039.64,3.51867,2039.62,2.9154,2039.61,2.42959,2039.59,2.06707,2039.62,1.76364,2039.61,1.47721,2039.62,1.28696,2039.6,1.11771,2039.6
18.1802,2038.42,18.0446,2038.48,17.8549,2038.49,17.5002,2038.4,16.3631,2038.4,15.5535,2038.4,14.4637,2038.36,13.206,2038.37,12.0549,2038.37,10.4141,2038.62,8.94644,2038.52,8.42899,2038.43,7.20693,2038.39,6.05797,2038.42,4.71338,2038.43,4.20032,2038.44,3.51511,2038.4,2.91485,2038.38,2.42855,2038.38,2.06635,2038.41,1.76222,2038.39,1.47679,2038.38,1.2848,2038.4,1.11711,2038.39
18.1796,2037.14,18.0469,2037.21,17.8554,2037.2,17.5024,2037.12,16.3621,2037.11,15.5518,2037.14,14.4641,2037.11,13.2025,2037.1,12.0553,2037.12,10.4124,2037.34,8.94437,2037.22,8.42718,2037.16,7.20437,2037.15,6.05654,2037.14,4.71214,2037.15,4.1988,2037.15,3.51453,2037.13,2.91372,2037.12,2.42675,2037.11,2.06553,2037.12,1.76121,2037.1,1.47675,2037.11,1.284,2037.11,1.11657,2037.1
18.1787,2035.88,18.051,2035.95,17.8544,2035.94,17.5017,2035.86,16.3604,2035.85,15.5507,2035.87,14.4647,2035.86,13.1993,2035.84,12.051,2035.85,10.4107,2036.08,8.94315,2035.95,8.42508,2035.89,7.20238,2035.89,6.05567,2035.88,4.71073,2035.9,4.19743,2035.88,3.51359,2035.86,2.90994,2035.86,2.42564,2035.84,2.0647,2035.85,1.76032,2035.85,1.47587,2035.84,1.28501,2035.85,1.116,2035.84
18.1778,2034.51,18.0511,2034.57,17.8533,2034.56,17.4999,2034.47,16.358,2034.47,15.549,2034.49,14.4648,2034.48,13.1999,2034.45,12.0471,2034.47,10.4102,2034.69,8.94139,2034.58,8.42476,2034.51,7.20033,2034.51,6.05376,2034.5,4.70925,2034.51,4.19443,2034.52,3.51184,2034.49,2.90871,2034.48,2.42478,2034.46,2.06333,2034.48,1.75922,2034.48,1.47498,2034.48,1.28579,2034.47,1.11534,2034.46
18.1776,2033.24,18.0499,2033.33,17.8533,2033.31,17.4962,2033.24,16.3585,2033.23,15.5485,2033.23,14.4618,2033.23,13.1979,2033.21,12.0439,2033.22,10.4067,2033.45,8.93973,2033.32,8.42318,2033.26,7.19844,2033.25,6.05198,2033.26,4.70682,2033.27,4.1915,2033.26,3.51039,2033.23,2.90669,2033.23,2.42333,2033.21,2.06106,2033.23,1.75824,2033.21,1.47378,2033.22,1.28533,2033.22,1.11433,2033.22
18.1778,2032,18.0491,2032.08,17.8534,2032.06,17.4948,2032,16.36,2031.98,15.5472,2031.99,14.4612,2031.97,13.1974,2031.96,12.0413,2031.97,10.4029,2032.21,8.93799,2032.08,8.42111,2032.01,7.19538,2032.01,6.05013,2032,4.70401,2032.01,4.19015,2032.01,3.50982,2031.99,2.90752,2031.98,2.42269,2031.96,2.06131,2031.98,1.75744,2031.96,1.47306,2031.98,1.28298,2031.97,1.11271,2031.96
18.1786,2030.75,18.0483,2030.84,17.8543,2030.82,17.4934,2030.76,16.36,2030.73,15.5465,2030.74,14.4615,2030.73,13.1963,2030.72,12.0383,2030.72,10.4007,2030.97,8.93588,2030.83,8.41887,2030.76,7.19344,2030.75,6.04755,2030.76,4.70247,2030.76,4.18904,2030.77,3.50789,2030.75,2.90727,2030.73,2.42119,2030.71,2.05969,2030.74,1.75638,2030.73,1.47219,2030.72,1.28194,2030.74,1.11147,2030.73
18.1781,2029.52,18.0422,2029.59,17.8559,2029.57,17.4913,2029.53,16.358,2029.48,15.5448,2029.51,14.4613,2029.48,13.1949,2029.47,12.0348,2029.48,10.3984,2029.71,8.93461,2029.59,8.41626,2029.53,7.1911,2029.53,6.04568,2029.52,4.70134,2029.52,4.18787,2029.54,3.50624,2029.51,2.90565,2029.48,2.41898,2029.48,2.05851,2029.49,1.75504,2029.49,1.47036,2029.49,1.28193,2029.49,1.1103,2029.48
18.1779,2028.28,18.0384,2028.34,17.8563,2028.33,17.4902,2028.29,16.3555,2028.25,15.5432,2028.26,14.461,2028.25,13.1938,2028.23,12.0328,2028.23,10.3976,2028.48,8.93312,2028.35,8.41385,2028.29,7.18874,2028.27,6.04351,2028.28,4.69952,2028.29,4.18607,2028.29,3.50374,2028.24,2.90418,2028.24,2.41642,2028.23,2.05634,2028.24,1.75354,2028.25,1.46938,2028.24,1.28125,2028.25,1.11034,2028.24
18.1773,2027.04,18.0378,2027.1,17.8559,2027.09,17.4877,2027.05,16.3517,2027.01,15.5432,2027.01,14.4575,2026.99,13.1908,2026.98,12.0297,2026.99,10.3953,2027.22,8.93289,2027.1,8.4108,2027.04,7.18667,2027.05,6.04127,2027.03,4.69665,2027.03,4.18434,2027.03,3.5019,2027.01,2.90305,2026.99,2.41567,2026.98,2.05614,2027.01,1.75245,2027,1.46874,2026.99,1.28024,2026.99,1.1098,2027
18.1766,2025.79,18.0389,2025.86,17.8542,2025.85,17.4868,2025.81,16.3492,2025.76,15.5428,2025.76,14.4539,2025.74,13.1887,2025.74,12.0294,2025.75,10.3928,2026.01,8.93393,2025.86,8.40822,2025.78,7.18531,2025.78,6.03853,2025.78,4.694,2025.78,4.18246,2025.8,3.50016,2025.76,2.90164,2025.75,2.41563,2025.74,2.05418,2025.75,1.75192,2025.75,1.46851,2025.75,1.27912,2025.74,1.10912,2025.75
18.1767,2024.56,18.039,2024.61,17.8524,2024.59,17.4872,2024.56,16.3477,2024.5,15.5409,2024.53,14.4519,2024.49,13.1879,2024.48,12.0293,2024.5,10.3913,2024.75,8.93326,2024.61,8.4069,2024.53,7.18296,2024.55,6.03645,2024.54,4.69309,2024.55,4.18069,2024.54,3.49914,2024.52,2.89993,2024.51,2.41503,2024.5,2.05311,2024.52,1.75096,2024.51,1.46744,2024.52,1.27825,2024.51,1.10859,2024.5
18.1768,2023.33,18.0391,2023.36,17.8511,2023.35,17.4884,2023.33,16.3441,2023.26,15.5398,2023.27,14.4544,2023.26,13.1882,2023.26,12.0252,2023.28,10.3977,2023.49,8.93104,2023.37,8.40361,2023.29,7.18148,2023.29,6.03367,2023.3,4.69154,2023.3,4.17904,2023.3,3.49754,2023.28,2.89872,2023.26,2.41413,2023.25,2.05218,2023.28,1.74992,2023.27,1.46634,2023.27,1.27712,2023.26,1.10819,2023.26
18.1775,2022.09,18.0382,2022.11,17.8516,2022.09,17.4892,2022.08,16.3416,2022.01,15.5391,2022.02,14.4523,2022.01,13.1856,2022,12.0223,2022.01,10.3987,2022.24,8.92821,2022.11,8.40108,2022.05,7.17997,2022.05,6.03204,2022.04,4.68967,2022.05,4.17709,2022.04,3.49557,2022.02,2.89724,2022.02,2.41265,2022,2.04995,2022.02,1.74906,2022.01,1.46537,2022.02,1.27649,2022.02,1.10771,2021.99
18.1771,2020.83,18.0381,2020.86,17.8514,2020.82,17.4869,2020.83,16.34,2020.75,15.5391,2020.77,14.4477,2020.75,13.1839,2020.75,12.0191,2020.74,10.395,2020.98,8.92591,2020.86,8.40038,2020.8,7.17818,2020.81,6.03035,2020.79,4.68731,2020.8,4.17344,2020.79,3.49358,2020.78,2.89556,2020.76,2.41172,2020.74,2.04829,2020.76,1.7481,2020.74,1.46488,2020.77,1.27529,2020.75,1.10715,2020.75
18.177,2019.6,18.0382,2019.62,17.8505,2019.59,17.4856,2019.58,16.3389,2019.53,15.5386,2019.55,14.4456,2019.52,13.1832,2019.52,12.0189,2019.53,10.3919,2019.75,8.92408,2019.64,8.40088,2019.57,7.17644,2019.57,6.0252,2019.56,4.68503,2019.58,4.17254,2019.57,3.49237,2019.55,2.89387,2019.52,2.41046,2019.53,2.04938,2019.56,1.74691,2019.53,1.46432,2019.53,1.275,2019.52,1.1066,2019.54
18.1773,2018.34,18.0377,2018.37,17.8497,2018.31,17.4838,2018.33,16.3444,2018.27,15.5375,2018.28,14.4422,2018.26,13.1821,2018.26,12.0214,2018.26,10.3882,2018.49,8.92257,2018.38,8.39932,2018.29,7.17242,2018.32,6.02443,2018.29,4.68311,2018.29,4.17112,2018.31,3.49139,2018.29,2.89207,2018.27,2.40851,2018.27,2.04859,2018.28,1.74502,2018.26,1.46288,2018.27,1.2746,2018.26,1.10573,2018.27
18.1769,2017.11,18.0379,2017.13,17.8485,2017.06,17.4808,2017.08,16.3506,2017.04,15.5356,2017.04,14.442,2017.02,13.1814,2017.02,12.021,2017.02,10.388,2017.24,8.92081,2017.12,8.39653,2017.06,7.16897,2017.07,6.02296,2017.06,4.6812,2017.06,4.16946,2017.06,3.48987,2017.03,2.89014,2017.03,2.40752,2017.02,2.04671,2017.03,1.74408,2017.03,1.46052,2017.03,1.2733,2017.02,1.10487,2017.03
18.1765,2015.86,18.0395,2015.89,17.8479,2015.82,17.4803,2015.84,16.349,2015.79,15.5343,2015.78,14.4406,2015.77,13.1797,2015.77,12.0208,2015.78,10.3972,2016,8.91963,2015.88,8.39467,2015.81,7.16908,2015.82,6.02074,2015.81,4.67915,2015.82,4.16812,2015.82,3.48812,2015.79,2.88908,2015.78,2.40626,2015.78,2.04568,2015.79,1.74306,2015.78,1.46066,2015.78,1.27144,2015.77,1.1041,2015.77
18.1763,2014.62,18.043,2014.65,17.8481,2014.58,17.4802,2014.59,16.3447,2014.56,15.5327,2014.55,14.4385,2014.53,13.179,2014.55,12.0184,2014.55,10.3955,2014.77,8.9175,2014.65,8.39137,2014.58,7.16806,2014.59,6.02002,2014.59,4.67641,2014.59,4.16742,2014.59,3.48677,2014.56,2.88735,2014.55,2.40401,2014.56,2.04531,2014.57,1.74233,2014.55,1.4613,2014.54,1.27187,2014.54,1.10366,2014.54
18.1759,2013.37,18.0466,2013.4,17.849,2013.34,17.4818,2013.34,16.3423,2013.32,15.5323,2013.31,14.4366,2013.3,13.1771,2013.3,12.0152,2013.29,10.391,2013.53,8.91459,2013.41,8.38729,2013.33,7.16644,2013.34,6.01738,2013.33,4.67578,2013.33,4.16429,2013.34,3.48458,2013.31,2.88567,2013.31,2.40243,2013.31,2.04439,2013.3,1.74179,2013.29,1.46045,2013.3,1.27178,2013.31,1.10298,2013.29
18.1753,2012.12,18.0469,2012.16,17.8493,2012.09,17.4814,2012.1,16.3399,2012.07,15.5315,2012.07,14.4341,2012.05,13.1762,2012.04,12.0132,2012.04,10.3872,2012.28,8.91223,2012.16,8.385,2012.09,7.16455,2012.08,6.01358,2012.09,4.67489,2012.09,4.161,2012.09,3.48066,2012.07,2.88451,2012.06,2.40054,2012.06,2.04339,2012.07,1.74093,2012.05,1.45991,2012.06,1.27088,2012.06,1.10207,2012.05
18.1749,2010.85,18.0459,2010.9,17.8493,2010.84,17.4802,2010.85,16.3375,2010.83,15.5282,2010.81,14.4314,2010.8,13.1733,2010.8,12.012,2010.81,10.3824,2011.02,8.91045,2010.9,8.38306,2010.84,7.1619,2010.83,6.0125,2010.83,4.67299,2010.84,4.15859,2010.84,3.47955,2010.82,2.88351,2010.8,2.3992,2010.82,2.04198,2010.81,1.74022,2010.79,1.45927,2010.8,1.27004,2010.8,1.10139,2010.79
18.1744,2009.64,18.0435,2009.67,17.8493,2009.61,17.4766,2009.61,16.3372,2009.63,15.5276,2009.58,14.4392,2009.56,13.1702,2009.56,12.007,2009.58,10.3776,2009.8,8.90842,2009.67,8.3818,2009.6,7.16004,2009.6,6.01051,2009.6,4.66932,2009.61,4.15575,2009.62,3.47832,2009.59,2.88099,2009.57,2.39793,2009.6,2.04088,2009.58,1.73944,2009.57,1.45821,2009.57,1.26981,2009.57,1.10055,2009.56
18.1739,2008.38,18.0412,2008.4,17.8475,2008.36,17.4734,2008.36,16.336,2008.36,15.5262,2008.32,14.4452,2008.3,13.1673,2008.32,12.005,2008.34,10.3779,2008.54,8.90488,2008.42,8.38012,2008.35,7.15864,2008.34,6.00869,2008.34,4.66789,2008.36,4.15435,2008.34,3.47632,2008.33,2.87836,2008.32,2.3966,2008.32,2.04009,2008.33,1.73822,2008.31,1.45691,2008.31,1.26887,2008.3,1.09966,2008.31
18.1734,2007.12,18.0397,2007.16,17.8468,2007.11,17.4739,2007.08,16.3331,2007.12,15.5255,2007.08,14.4403,2007.06,13.165,2007.05,12.0038,2007.08,10.3737,2007.3,8.9004,2007.17,8.377,2007.09,7.15688,2007.16,6.00702,2007.1,4.66761,2007.11,4.15291,2007.11,3.47498,2007.1,2.87746,2007.07,2.39568,2007.07,2.03901,2007.07,1.73748,2007.06,1.45573,2007.06,1.26804,2007.05,1.0986,2007.06
18.1734,2005.87,18.0385,2005.9,17.8464,2005.87,17.4798,2005.84,16.3306,2005.87,15.5244,2005.82,14.4363,2005.81,13.1636,2005.83,12.0051,2005.84,10.3693,2006.03,8.89814,2005.92,8.37494,2005.85,7.15403,2005.79,6.00527,2005.85,4.6658,2005.86,4.15141,2005.85,3.47488,2005.84,2.87554,2005.81,2.39444,2005.84,2.03789,2005.84,1.73638,2005.81,1.45476,2005.82,1.26735,2005.82,1.09786,2005.81
18.1743,2004.6,18.0376,2004.65,17.8459,2004.62,17.4781,2004.58,16.3282,2004.63,15.5229,2004.58,14.4321,2004.56,13.1618,2004.57,12.0008,2004.59,10.3656,2004.79,8.89695,2004.66,8.373,2004.61,7.1521,2004.6,6.00326,2004.59,4.66355,2004.61,4.15026,2004.61,3.47275,2004.58,2.87435,2004.57,2.39338,2004.59,2.03704,2004.58,1.73482,2004.58,1.45419,2004.56,1.26688,2004.56,1.09733,2004.57
18.1749,2003.34,18.0372,2003.39,17.8452,2003.38,17.4774,2003.33,16.327,2003.38,15.5242,2003.33,14.4274,2003.31,13.1618,2003.31,11.9981,2003.35,10.3631,2003.55,8.89601,2003.42,8.37068,2003.35,7.15008,2003.35,6.00087,2003.34,4.66096,2003.36,4.14926,2003.37,3.47069,2003.34,2.87257,2003.31,2.39215,2003.34,2.03571,2003.32,1.7334,2003.32,1.45231,2003.32,1.26601,2003.31,1.09662,2003.31
18.1751,2002.07,18.0372,2002.13,17.8449,2002.12,17.4757,2002.07,16.3265,2002.1,15.5254,2002.06,14.4266,2002.05,13.1596,2002.05,11.9968,2002.08,10.3617,2002.28,8.89611,2002.16,8.36733,2002.09,7.1475,2002.1,5.99924,2002.09,4.65928,2002.1,4.14734,2002.1,3.47034,2002.08,2.872,2002.06,2.39086,2002.07,2.03461,2002.06,1.73175,2002.06,1.45157,2002.06,1.26395,2002.06,1.09593,2002.05
18.1751,2000.94,18.0374,2000.97,17.8445,2000.96,17.4725,2000.92,16.3246,2000.95,15.5239,2000.92,14.4256,2000.89,13.1589,2000.91,11.9948,2000.94,10.3616,2001.07,8.8949,2000.98,8.36603,2000.93,7.14529,2000.94,5.9977,2000.93,4.65786,2000.94,4.14721,2000.95,3.46865,2000.92,2.87189,2000.9,2.39038,2000.93,2.03373,2000.93,1.73114,2000.93,1.45135,2000.92,1.26258,2000.91,1.09546,2000.91
18.1752,1999.6,18.0373,1999.63,17.8449,1999.66,17.4732,1999.56,16.3245,1999.65,15.5231,1999.59,14.4224,1999.55,13.1596,1999.56,11.9928,1999.63,10.359,1999.83,8.89265,1999.71,8.36578,1999.61,7.14452,1999.66,5.99629,1999.61,4.65636,1999.65,4.14656,1999.62,3.46746,1999.59,2.87013,1999.55,2.38891,1999.63,2.03255,1999.62,1.73025,1999.59,1.44993,1999.58,1.26181,1999.55,1.09488,1999.55
