M20C,B20C,M25C,B25C,M30C,B30C,M35C,B35C,M40C,B40C,M45C,B45C,M50C,B50C,M55C,B55C,M60C,B60C,M65C,B65C,M70C,B70C,M75C,B75C
-9.20375,-1918.3,-8.94446,-1918.31,-9.44941,-1918.23,-8.04542,-1918.21,-6.95065,-1918.21,-5.79446,-1918.19,-4.85992,-1918.18,-3.98031,-1918.14,-3.19075,-1918.14,-2.54007,-1918.99,-2.23293,-1918.62,-1.95046,-1918.41
-9.20491,-1919.55,-8.94592,-1919.54,-9.45086,-1919.48,-8.04661,-1919.46,-6.95433,-1919.44,-5.7975,-1919.43,-4.86153,-1919.42,-3.98182,-1919.39,-3.19182,-1919.38,-2.54248,-1920.25,-2.23397,-1919.86,-1.95222,-1919.65
-9.20937,-1920.81,-8.9479,-1920.81,-9.45123,-1920.71,-8.05205,-1920.7,-6.95655,-1920.69,-5.80001,-1920.67,-4.86245,-1920.67,-3.98357,-1920.64,-3.19279,-1920.63,-2.54417,-1921.48,-2.23525,-1921.1,-1.9532,-1920.9
-9.21021,-1922.03,-8.9503,-1922.05,-9.44925,-1921.95,-8.05379,-1921.93,-6.95823,-1921.92,-5.80379,-1921.91,-4.86398,-1921.9,-3.9861,-1921.88,-3.19244,-1921.87,-2.54482,-1922.72,-2.23718,-1922.34,-1.95452,-1922.13
-9.20914,-1923.28,-8.95172,-1923.28,-9.45113,-1923.19,-8.05472,-1923.17,-6.9589,-1923.17,-5.80818,-1923.14,-4.86663,-1923.14,-3.98848,-1923.11,-3.19337,-1923.11,-2.54625,-1923.96,-2.23896,-1923.58,-1.95514,-1923.36
-9.21529,-1924.56,-8.95233,-1924.52,-9.44926,-1924.43,-8.0568,-1924.41,-6.96024,-1924.43,-5.81171,-1924.38,-4.86898,-1924.39,-3.98938,-1924.37,-3.19554,-1924.36,-2.54678,-1925.23,-2.24018,-1924.83,-1.95657,-1924.62
-9.21679,-1925.82,-8.95355,-1925.78,-9.44668,-1925.7,-8.05942,-1925.66,-6.96133,-1925.68,-5.81561,-1925.64,-4.87068,-1925.65,-3.99074,-1925.62,-3.19805,-1925.61,-2.54843,-1926.46,-2.24034,-1926.07,-1.95711,-1925.88
-9.21663,-1927.04,-8.956,-1927.02,-9.44985,-1926.93,-8.0614,-1926.89,-6.96359,-1926.91,-5.81866,-1926.87,-4.87207,-1926.88,-3.99248,-1926.85,-3.19629,-1926.85,-2.54861,-1927.69,-2.24221,-1927.31,-1.95765,-1927.11
-9.21506,-1928.29,-8.95925,-1928.24,-9.45198,-1928.17,-8.06263,-1928.13,-6.96606,-1928.13,-5.81939,-1928.11,-4.87318,-1928.11,-3.99388,-1928.08,-3.19982,-1928.09,-2.55105,-1928.94,-2.24441,-1928.55,-1.95882,-1928.34
-9.218,-1929.52,-8.96058,-1929.5,-9.45727,-1929.4,-8.07068,-1929.38,-6.96846,-1929.39,-5.82005,-1929.35,-4.87498,-1929.37,-3.99512,-1929.33,-3.20128,-1929.33,-2.55274,-1930.19,-2.24598,-1929.8,-1.96022,-1929.6
-9.22012,-1930.78,-8.96197,-1930.74,-9.46344,-1930.67,-8.07205,-1930.63,-6.97017,-1930.63,-5.82247,-1930.6,-4.87606,-1930.61,-3.99721,-1930.58,-3.20438,-1930.59,-2.55364,-1931.43,-2.2468,-1931.04,-1.96123,-1930.84
-9.22343,-1932.02,-8.96217,-1931.97,-9.46712,-1931.9,-8.07225,-1931.87,-6.9719,-1931.86,-5.82458,-1931.85,-4.87889,-1931.85,-3.99949,-1931.83,-3.20594,-1931.82,-2.55575,-1932.68,-2.24719,-1932.29,-1.96082,-1932.09
-9.22405,-1933.28,-8.96146,-1933.21,-9.46918,-1933.16,-8.07224,-1933.11,-6.97398,-1933.1,-5.82757,-1933.09,-4.88185,-1933.1,-4.00138,-1933.08,-3.20429,-1933.06,-2.55734,-1933.93,-2.24884,-1933.54,-1.96216,-1933.33
-9.22514,-1934.52,-8.96367,-1934.47,-9.47293,-1934.42,-8.0743,-1934.38,-6.97546,-1934.35,-5.82844,-1934.35,-4.88294,-1934.36,-4.00259,-1934.34,-3.20787,-1934.32,-2.55814,-1935.2,-2.24966,-1934.82,-1.96402,-1934.6
-9.22577,-1935.78,-8.96515,-1935.72,-9.47654,-1935.69,-8.07713,-1935.64,-6.97682,-1935.61,-5.82924,-1935.61,-4.88424,-1935.62,-4.00493,-1935.59,-3.20752,-1935.59,-2.55883,-1936.42,-2.25072,-1936.05,-1.96364,-1935.85
-9.225,-1937.01,-8.96595,-1936.95,-9.47922,-1936.92,-8.07921,-1936.87,-6.97832,-1936.84,-5.83402,-1936.84,-4.88556,-1936.84,-4.0069,-1936.82,-3.21007,-1936.81,-2.56052,-1937.68,-2.25244,-1937.29,-1.96479,-1937.08
-9.22731,-1938.24,-8.9678,-1938.16,-9.48197,-1938.17,-8.08151,-1938.11,-6.97979,-1938.07,-5.83609,-1938.08,-4.88718,-1938.08,-4.00866,-1938.05,-3.21513,-1938.05,-2.56174,-1938.91,-2.25428,-1938.52,-1.96545,-1938.31
-9.22348,-1939.51,-8.96986,-1939.42,-9.48492,-1939.41,-8.08387,-1939.36,-6.98191,-1939.32,-5.83757,-1939.32,-4.88927,-1939.33,-4.00916,-1939.3,-3.2183,-1939.29,-2.56228,-1940.16,-2.25489,-1939.77,-1.96693,-1939.56
-9.22651,-1940.75,-8.97144,-1940.67,-9.48649,-1940.66,-8.08608,-1940.6,-6.98362,-1940.57,-5.83879,-1940.58,-4.89148,-1940.58,-4.01228,-1940.55,-3.2189,-1940.55,-2.56333,-1941.39,-2.25545,-1941.02,-1.96901,-1940.8
-9.2264,-1941.98,-8.97401,-1941.89,-9.48951,-1941.91,-8.08917,-1941.85,-6.98506,-1941.8,-5.84017,-1941.82,-4.89444,-1941.82,-4.01418,-1941.8,-3.22123,-1941.79,-2.56466,-1942.64,-2.25683,-1942.26,-1.97121,-1942.05
-9.22821,-1943.22,-8.97713,-1943.15,-9.4927,-1943.15,-8.08811,-1943.09,-6.98663,-1943.06,-5.84139,-1943.07,-4.89773,-1943.06,-4.01703,-1943.03,-3.22262,-1943.04,-2.56596,-1943.89,-2.2577,-1943.51,-1.97321,-1943.29
-9.22995,-1944.48,-8.98026,-1944.41,-9.49445,-1944.42,-8.08727,-1944.36,-6.98851,-1944.31,-5.8452,-1944.33,-4.89937,-1944.32,-4.019,-1944.3,-3.22433,-1944.3,-2.56713,-1945.16,-2.25846,-1944.77,-1.97444,-1944.56
-9.22967,-1945.7,-8.98288,-1945.66,-9.49558,-1945.66,-8.09169,-1945.6,-6.99017,-1945.54,-5.84628,-1945.58,-4.90112,-1945.56,-4.0201,-1945.54,-3.22594,-1945.53,-2.56894,-1946.38,-2.25896,-1946.01,-1.97328,-1945.79
-9.23099,-1946.94,-8.98224,-1946.89,-9.49533,-1946.89,-8.09376,-1946.84,-6.99137,-1946.79,-5.8476,-1946.82,-4.90266,-1946.81,-4.02246,-1946.77,-3.22766,-1946.78,-2.57233,-1947.63,-2.2604,-1947.26,-1.97428,-1947.04
-9.23287,-1948.17,-8.98257,-1948.14,-9.49522,-1948.14,-8.09616,-1948.08,-6.9934,-1948.03,-5.84857,-1948.06,-4.90441,-1948.05,-4.02401,-1948.02,-3.22894,-1948.01,-2.57288,-1948.88,-2.2607,-1948.49,-1.97759,-1948.28
-9.23479,-1949.44,-8.9828,-1949.4,-9.49609,-1949.39,-8.09764,-1949.35,-6.99605,-1949.28,-5.85141,-1949.32,-4.90694,-1949.31,-4.02602,-1949.27,-3.22854,-1949.27,-2.57354,-1950.13,-2.2627,-1949.76,-1.97823,-1949.54
-9.23939,-1950.68,-8.98405,-1950.65,-9.49678,-1950.65,-8.09838,-1950.6,-6.99883,-1950.54,-5.85529,-1950.56,-4.90919,-1950.55,-4.02839,-1950.52,-3.23026,-1950.52,-2.57675,-1951.37,-2.2645,-1951,-1.97693,-1950.78
-9.24337,-1951.92,-8.98635,-1951.91,-9.49749,-1951.89,-8.09805,-1951.84,-6.99963,-1951.78,-5.85676,-1951.82,-4.91096,-1951.81,-4.0298,-1951.78,-3.23154,-1951.76,-2.57914,-1952.64,-2.26521,-1952.24,-1.98016,-1952.04
-9.24356,-1953.17,-8.98836,-1953.16,-9.50246,-1953.13,-8.10229,-1953.09,-7.00181,-1953.04,-5.85874,-1953.07,-4.91262,-1953.06,-4.03166,-1953.03,-3.233,-1953.02,-2.58051,-1953.9,-2.26652,-1953.51,-1.98179,-1953.29
-9.24722,-1954.46,-8.98801,-1954.43,-9.50578,-1954.41,-8.10428,-1954.35,-7.00379,-1954.31,-5.86048,-1954.34,-4.9139,-1954.32,-4.03309,-1954.28,-3.23396,-1954.29,-2.58343,-1955.14,-2.26664,-1954.77,-1.98289,-1954.56
-9.24554,-1955.73,-8.98945,-1955.72,-9.50572,-1955.69,-8.10568,-1955.64,-7.00579,-1955.6,-5.86209,-1955.62,-4.91621,-1955.61,-4.03467,-1955.58,-3.23724,-1955.58,-2.58458,-1956.42,-2.26911,-1956.05,-1.98441,-1955.84
-9.24435,-1957,-8.99121,-1957,-9.50675,-1956.95,-8.10682,-1956.91,-7.00753,-1956.88,-5.86394,-1956.9,-4.91849,-1956.88,-4.03574,-1956.86,-3.23824,-1956.86,-2.58515,-1957.7,-2.27086,-1957.32,-1.98565,-1957.11
-9.24825,-1958.24,-8.99518,-1958.25,-9.50867,-1958.18,-8.1084,-1958.16,-7.00926,-1958.13,-5.86479,-1958.13,-4.92009,-1958.12,-4.03727,-1958.09,-3.23856,-1958.09,-2.5853,-1958.94,-2.27179,-1958.57,-1.98589,-1958.36
-9.25042,-1959.49,-8.99954,-1959.51,-9.513,-1959.43,-8.10946,-1959.4,-7.0114,-1959.38,-5.86675,-1959.38,-4.92102,-1959.36,-4.03824,-1959.34,-3.23796,-1959.33,-2.5861,-1960.18,-2.27299,-1959.82,-1.98774,-1959.6
-9.25151,-1960.73,-9.00073,-1960.73,-9.51151,-1960.67,-8.11213,-1960.64,-7.01363,-1960.62,-5.86922,-1960.62,-4.92316,-1960.6,-4.03861,-1960.57,-3.24051,-1960.58,-2.58749,-1961.43,-2.27428,-1961.05,-1.9893,-1960.84
-9.25023,-1961.98,-9.0005,-1961.98,-9.51381,-1961.9,-8.11371,-1961.88,-7.01506,-1961.87,-5.87029,-1961.87,-4.92471,-1961.84,-4.03963,-1961.82,-3.24286,-1961.82,-2.58936,-1962.68,-2.27567,-1962.28,-1.99028,-1962.08
-9.25441,-1963.25,-9.00278,-1963.25,-9.51536,-1963.15,-8.11603,-1963.14,-7.01694,-1963.12,-5.87219,-1963.11,-4.92614,-1963.1,-4.04101,-1963.06,-3.24252,-1963.07,-2.59536,-1963.93,-2.27719,-1963.55,-1.99181,-1963.34
-9.25953,-1964.49,-9.00409,-1964.49,-9.51616,-1964.41,-8.1175,-1964.38,-7.01778,-1964.38,-5.87455,-1964.36,-4.92803,-1964.36,-4.04315,-1964.32,-3.24592,-1964.32,-2.59395,-1965.17,-2.27883,-1964.79,-1.99284,-1964.58
-9.26092,-1965.73,-9.00735,-1965.72,-9.51884,-1965.64,-8.11989,-1965.61,-7.01978,-1965.62,-5.87676,-1965.59,-4.93002,-1965.58,-4.04514,-1965.56,-3.24779,-1965.55,-2.59458,-1966.41,-2.28068,-1966.03,-1.99372,-1965.82
-9.2607,-1966.98,-9.01054,-1966.96,-9.52354,-1966.87,-8.12195,-1966.84,-7.02173,-1966.85,-5.87826,-1966.83,-4.9317,-1966.83,-4.04685,-1966.79,-3.24817,-1966.79,-2.59517,-1967.65,-2.28192,-1967.27,-1.99377,-1967.06
-9.26428,-1968.24,-9.01005,-1968.21,-9.52568,-1968.13,-8.12405,-1968.09,-7.024,-1968.1,-5.87991,-1968.07,-4.93368,-1968.09,-4.05027,-1968.05,-3.24998,-1968.04,-2.59654,-1968.91,-2.2818,-1968.53,-1.99503,-1968.32
-9.26607,-1969.51,-9.01038,-1969.45,-9.52545,-1969.37,-8.12516,-1969.34,-7.02595,-1969.36,-5.88149,-1969.32,-4.93772,-1969.33,-4.05056,-1969.3,-3.25292,-1969.29,-2.59747,-1970.15,-2.28278,-1969.77,-1.99632,-1969.55
-9.26538,-1970.75,-9.01196,-1970.71,-9.52676,-1970.61,-8.12786,-1970.59,-7.02914,-1970.59,-5.88263,-1970.57,-4.93878,-1970.56,-4.04634,-1970.54,-3.25587,-1970.54,-2.59909,-1971.41,-2.28452,-1971.01,-1.99666,-1970.81
-9.25687,-1971.99,-9.01381,-1971.95,-9.52915,-1971.86,-8.12934,-1971.83,-7.03068,-1971.84,-5.88474,-1971.81,-4.94013,-1971.82,-4.04764,-1971.79,-3.2573,-1971.78,-2.59901,-1972.66,-2.28559,-1972.27,-1.99708,-1972.05
-9.25813,-1973.26,-9.01408,-1973.22,-9.53042,-1973.13,-8.13207,-1973.1,-7.03275,-1973.11,-5.88681,-1973.07,-4.94198,-1973.07,-4.05245,-1973.06,-3.25883,-1973.04,-2.60191,-1973.92,-2.28631,-1973.53,-1.99957,-1973.32
-9.27048,-1974.5,-9.01488,-1974.44,-9.53279,-1974.38,-8.13491,-1974.34,-7.03501,-1974.34,-5.8893,-1974.33,-4.9432,-1974.33,-4.05467,-1974.3,-3.26109,-1974.3,-2.60224,-1975.14,-2.28898,-1974.77,-2.00074,-1974.57
-9.27422,-1975.74,-9.01807,-1975.68,-9.53561,-1975.62,-8.1362,-1975.59,-7.0365,-1975.58,-5.89163,-1975.57,-4.9446,-1975.57,-4.05608,-1975.54,-3.26234,-1975.52,-2.6017,-1976.4,-2.29047,-1976.01,-2.00265,-1975.8
-9.27648,-1976.98,-9.00933,-1976.91,-9.5375,-1976.85,-8.13774,-1976.82,-7.03757,-1976.81,-5.89311,-1976.8,-4.94688,-1976.81,-4.05782,-1976.77,-3.26397,-1976.76,-2.60353,-1977.63,-2.29233,-1977.24,-2.00453,-1977.03
-9.27752,-1978.23,-9.00298,-1978.15,-9.53937,-1978.11,-8.13694,-1978.08,-7.03945,-1978.04,-5.89485,-1978.05,-4.94917,-1978.06,-4.05912,-1978.03,-3.26493,-1978.02,-2.6047,-1978.88,-2.29366,-1978.49,-2.00626,-1978.29
-9.27785,-1979.47,-9.00397,-1979.4,-9.54031,-1979.36,-8.13823,-1979.33,-7.04117,-1979.29,-5.8965,-1979.29,-4.95083,-1979.3,-4.06169,-1979.26,-3.26481,-1979.26,-2.60604,-1980.12,-2.29526,-1979.73,-2.0076,-1979.53
-9.27954,-1980.72,-9.00637,-1980.64,-9.54327,-1980.61,-8.14127,-1980.57,-7.04254,-1980.54,-5.89857,-1980.54,-4.95289,-1980.55,-4.06337,-1980.51,-3.26549,-1980.51,-2.60621,-1981.38,-2.29624,-1980.99,-2.00789,-1980.77
-9.27453,-1981.95,-9.00712,-1981.88,-9.54503,-1981.86,-8.14505,-1981.82,-7.04454,-1981.78,-5.90117,-1981.79,-4.95495,-1981.79,-4.06556,-1981.76,-3.26849,-1981.75,-2.60719,-1982.63,-2.2973,-1982.23,-2.00733,-1982.01
-9.27561,-1983.24,-9.00924,-1983.14,-9.54738,-1983.13,-8.14678,-1983.08,-7.04623,-1983.04,-5.90265,-1983.05,-4.95812,-1983.05,-4.06706,-1983.03,-3.27048,-1983.03,-2.60862,-1983.88,-2.29836,-1983.5,-2.00831,-1983.3
-9.28412,-1984.45,-9.00982,-1984.39,-9.55083,-1984.38,-8.14936,-1984.32,-7.04838,-1984.28,-5.9046,-1984.29,-4.96007,-1984.29,-4.06925,-1984.27,-3.27115,-1984.25,-2.61083,-1985.12,-2.29991,-1984.74,-2.01066,-1984.52
-9.2842,-1985.7,-9.01369,-1985.64,-9.55372,-1985.63,-8.14972,-1985.57,-7.05115,-1985.53,-5.90643,-1985.54,-4.9619,-1985.54,-4.07151,-1985.5,-3.27405,-1985.5,-2.61127,-1986.37,-2.3011,-1985.98,-2.01348,-1985.78
-9.28324,-1986.94,-9.01634,-1986.86,-9.55574,-1986.86,-8.15076,-1986.81,-7.05299,-1986.77,-5.90947,-1986.78,-4.9637,-1986.78,-4.07224,-1986.74,-3.27621,-1986.75,-2.61286,-1987.61,-2.30203,-1987.22,-2.01516,-1987.01
-9.28385,-1988.19,-9.02015,-1988.13,-9.55533,-1988.13,-8.15228,-1988.08,-7.05498,-1988.03,-5.912,-1988.05,-4.96662,-1988.04,-4.0741,-1988.01,-3.27732,-1988.02,-2.61379,-1988.87,-2.30339,-1988.48,-2.01499,-1988.27
-9.28872,-1989.42,-9.01983,-1989.36,-9.55655,-1989.37,-8.15316,-1989.31,-7.05694,-1989.26,-5.91309,-1989.29,-4.96997,-1989.28,-4.07527,-1989.25,-3.27845,-1989.24,-2.6165,-1990.11,-2.3048,-1989.72,-2.01699,-1989.51
-9.29513,-1990.67,-9.02509,-1990.63,-9.55891,-1990.63,-8.1531,-1990.58,-7.05932,-1990.52,-5.91519,-1990.55,-4.97257,-1990.54,-4.0771,-1990.51,-3.27968,-1990.51,-2.6176,-1991.37,-2.30613,-1990.98,-2.01783,-1990.77
-9.29541,-1991.92,-9.02568,-1991.9,-9.56006,-1991.88,-8.15639,-1991.84,-7.0616,-1991.78,-5.91721,-1991.8,-4.97433,-1991.79,-4.07923,-1991.76,-3.27964,-1991.75,-2.61794,-1992.64,-2.30641,-1992.25,-2.0195,-1992.03
-9.29529,-1993.21,-9.02749,-1993.18,-9.56213,-1993.17,-8.16133,-1993.12,-7.0643,-1993.04,-5.91888,-1993.09,-4.97593,-1993.06,-4.08068,-1993.02,-3.28269,-1993.06,-2.61914,-1993.91,-2.30692,-1993.53,-2.02145,-1993.31
-9.29602,-1994.45,-9.03003,-1994.43,-9.56363,-1994.41,-8.16241,-1994.37,-7.0659,-1994.3,-5.92047,-1994.34,-4.97693,-1994.32,-4.08244,-1994.29,-3.28404,-1994.28,-2.62015,-1995.14,-2.30735,-1994.77,-2.02227,-1994.55
-9.29803,-1995.7,-9.02943,-1995.69,-9.56475,-1995.66,-8.16325,-1995.62,-7.06796,-1995.57,-5.92126,-1995.6,-4.97753,-1995.58,-4.0842,-1995.55,-3.28673,-1995.54,-2.6236,-1996.41,-2.31,-1996.03,-2.02277,-1995.81
-9.30042,-1996.94,-9.03071,-1996.93,-9.56557,-1996.9,-8.16521,-1996.86,-7.06947,-1996.8,-5.92322,-1996.83,-4.97955,-1996.81,-4.08421,-1996.79,-3.28806,-1996.78,-2.62394,-1997.66,-2.31166,-1997.27,-2.0232,-1997.06
-9.30281,-1998.19,-9.03436,-1998.18,-9.5673,-1998.14,-8.16656,-1998.11,-7.07052,-1998.05,-5.92381,-1998.08,-4.98078,-1998.06,-4.08251,-1998.02,-3.29,-1998.03,-2.62437,-1998.89,-2.31316,-1998.51,-2.02404,-1998.29
-9.30088,-1999.42,-9.03611,-1999.42,-9.56874,-1999.37,-8.16858,-1999.33,-7.07194,-1999.29,-5.92492,-1999.31,-4.982,-1999.29,-4.08218,-1999.26,-3.29154,-1999.26,-2.62887,-2000.14,-2.31395,-1999.73,-2.02501,-1999.53
-9.30239,-2000.66,-9.03715,-2000.67,-9.57043,-2000.61,-8.17112,-2000.58,-7.07378,-2000.54,-5.92749,-2000.56,-4.98379,-2000.54,-4.085,-2000.5,-3.29317,-2000.51,-2.6321,-2001.37,-2.31487,-2000.98,-2.02416,-2000.77
-9.30331,-2001.92,-9.03781,-2001.92,-9.57163,-2001.85,-8.17413,-2001.82,-7.07565,-2001.79,-5.93011,-2001.81,-4.98557,-2001.79,-4.08624,-2001.75,-3.29438,-2001.74,-2.63387,-2002.63,-2.31643,-2002.24,-2.02686,-2002.02
-9.30342,-2003.17,-9.03975,-2003.16,-9.57296,-2003.1,-8.175,-2003.07,-7.07738,-2003.04,-5.93155,-2003.05,-4.98721,-2003.05,-4.09498,-2003,-3.29546,-2003.01,-2.63186,-2003.86,-2.31644,-2003.48,-2.02761,-2003.26
-9.30538,-2004.41,-9.03705,-2004.41,-9.57482,-2004.32,-8.17516,-2004.3,-7.07914,-2004.29,-5.9338,-2004.28,-4.98802,-2004.27,-4.09834,-2004.23,-3.29552,-2004.24,-2.6317,-2005.1,-2.32013,-2004.72,-2.02796,-2004.51
-9.30597,-2005.64,-9.039,-2005.64,-9.5767,-2005.57,-8.17698,-2005.53,-7.07995,-2005.54,-5.93663,-2005.52,-4.99044,-2005.51,-4.1006,-2005.46,-3.29684,-2005.47,-2.63308,-2006.34,-2.32015,-2005.96,-2.029,-2005.73
-9.30848,-2006.92,-9.0423,-2006.89,-9.57748,-2006.8,-8.18034,-2006.78,-7.08386,-2006.79,-5.93855,-2006.76,-4.99262,-2006.75,-4.10356,-2006.72,-3.29868,-2006.72,-2.63631,-2007.59,-2.3204,-2007.21,-2.03019,-2006.99
-9.30954,-2008.16,-9.04835,-2008.15,-9.57805,-2008.05,-8.18711,-2008.02,-7.08677,-2008.03,-5.94006,-2008.01,-4.99464,-2008,-4.10572,-2007.96,-3.30002,-2007.97,-2.63298,-2008.84,-2.32157,-2008.45,-2.03146,-2008.23
-9.3106,-2009.41,-9.05044,-2009.38,-9.57962,-2009.3,-8.1882,-2009.27,-7.08848,-2009.27,-5.94219,-2009.24,-4.99787,-2009.26,-4.10771,-2009.2,-3.30143,-2009.21,-2.63529,-2010.09,-2.32315,-2009.7,-2.03224,-2009.48
-9.31133,-2010.66,-9.05313,-2010.65,-9.58239,-2010.54,-8.1887,-2010.51,-7.08952,-2010.52,-5.94368,-2010.5,-5.00003,-2010.49,-4.10914,-2010.45,-3.303,-2010.46,-2.63647,-2011.35,-2.32427,-2010.95,-2.03148,-2010.73
-9.313,-2011.93,-9.05826,-2011.9,-9.58713,-2011.8,-8.18997,-2011.77,-7.09093,-2011.77,-5.94603,-2011.75,-5.00055,-2011.76,-4.11206,-2011.72,-3.30432,-2011.73,-2.63695,-2012.6,-2.3257,-2012.2,-2.03421,-2012.01
-9.31386,-2013.18,-9.0615,-2013.12,-9.59086,-2013.05,-8.19037,-2013.02,-7.09425,-2013.03,-5.94767,-2013,-5.00104,-2013,-4.11378,-2012.96,-3.30578,-2012.97,-2.63927,-2013.83,-2.32685,-2013.45,-2.03581,-2013.24
-9.31736,-2014.41,-9.06791,-2014.38,-9.59131,-2014.3,-8.19006,-2014.25,-7.09353,-2014.27,-5.94877,-2014.23,-5.00312,-2014.25,-4.11653,-2014.21,-3.30783,-2014.21,-2.64136,-2015.08,-2.32816,-2014.69,-2.03685,-2014.47
-9.31869,-2015.65,-9.06831,-2015.61,-9.59227,-2015.53,-8.1884,-2015.49,-7.08879,-2015.5,-5.95033,-2015.47,-5.00447,-2015.48,-4.11972,-2015.43,-3.30883,-2015.44,-2.64324,-2016.32,-2.32928,-2015.89,-2.03736,-2015.71
-9.32041,-2016.91,-9.07059,-2016.84,-9.5931,-2016.77,-8.19397,-2016.73,-7.08964,-2016.74,-5.95205,-2016.71,-5.00527,-2016.72,-4.12097,-2016.68,-3.31063,-2016.69,-2.64452,-2017.57,-2.33001,-2017.18,-2.03836,-2016.97
-9.3215,-2018.14,-9.07173,-2018.08,-9.59417,-2018,-8.19625,-2017.98,-7.09197,-2017.98,-5.95403,-2017.95,-5.00542,-2017.96,-4.12078,-2017.94,-3.311,-2017.93,-2.64555,-2018.8,-2.33126,-2018.42,-2.03966,-2018.2
-9.32287,-2019.39,-9.07445,-2019.32,-9.59564,-2019.26,-8.19913,-2019.23,-7.09393,-2019.21,-5.95543,-2019.2,-5.00696,-2019.21,-4.12106,-2019.18,-3.31288,-2019.18,-2.64721,-2020.05,-2.33283,-2019.67,-2.04086,-2019.45
-9.32635,-2020.64,-9.07685,-2020.57,-9.59576,-2020.52,-8.20137,-2020.48,-7.0995,-2020.47,-5.95721,-2020.45,-5.00992,-2020.45,-4.12353,-2020.43,-3.31383,-2020.42,-2.64903,-2021.3,-2.33372,-2020.91,-2.04146,-2020.7
-9.32755,-2021.9,-9.07902,-2021.81,-9.59733,-2021.78,-8.20288,-2021.74,-7.10508,-2021.72,-5.95909,-2021.7,-5.01228,-2021.71,-4.12563,-2021.68,-3.31642,-2021.68,-2.64993,-2022.55,-2.33463,-2022.17,-2.04222,-2021.95
-9.3285,-2023.12,-9.08311,-2023.05,-9.59841,-2023.03,-8.20394,-2022.98,-7.1073,-2022.95,-5.96105,-2022.95,-5.01428,-2022.95,-4.12696,-2022.92,-3.31793,-2022.92,-2.65259,-2023.8,-2.33625,-2023.4,-2.04323,-2023.19
-9.32678,-2024.37,-9.08405,-2024.29,-9.59946,-2024.28,-8.20578,-2024.22,-7.10987,-2024.19,-5.96374,-2024.19,-5.01527,-2024.2,-4.12758,-2024.17,-3.31916,-2024.17,-2.6528,-2025.03,-2.33801,-2024.64,-2.04449,-2024.43
-9.32736,-2025.61,-9.08626,-2025.53,-9.60119,-2025.53,-8.20774,-2025.47,-7.11166,-2025.44,-5.96516,-2025.44,-5.01672,-2025.44,-4.13062,-2025.41,-3.32111,-2025.39,-2.65299,-2026.29,-2.33866,-2025.91,-2.0465,-2025.68
-9.32909,-2026.86,-9.08685,-2026.78,-9.60317,-2026.79,-8.21069,-2026.72,-7.11346,-2026.68,-5.96719,-2026.69,-5.0166,-2026.69,-4.13323,-2026.66,-3.32275,-2026.66,-2.65452,-2027.54,-2.33947,-2027.15,-2.04957,-2026.95
-9.33043,-2028.09,-9.08578,-2028.03,-9.60412,-2028.03,-8.21174,-2027.98,-7.11494,-2027.93,-5.96942,-2027.94,-5.01357,-2027.95,-4.13448,-2027.9,-3.32447,-2027.91,-2.65758,-2028.79,-2.33954,-2028.4,-2.04958,-2028.18
-9.33465,-2029.37,-9.08704,-2029.29,-9.60585,-2029.3,-8.2138,-2029.23,-7.11672,-2029.19,-5.97177,-2029.2,-5.01401,-2029.2,-4.13558,-2029.16,-3.32596,-2029.17,-2.65957,-2030.05,-2.34198,-2029.65,-2.05153,-2029.44
-9.33653,-2030.61,-9.08752,-2030.55,-9.60958,-2030.55,-8.21495,-2030.5,-7.11799,-2030.45,-5.97319,-2030.46,-5.01383,-2030.44,-4.13701,-2030.42,-3.32804,-2030.42,-2.66013,-2031.31,-2.34376,-2030.92,-2.05252,-2030.69
-9.33885,-2031.86,-9.08481,-2031.79,-9.61166,-2031.81,-8.21637,-2031.74,-7.11966,-2031.7,-5.97456,-2031.72,-5.01683,-2031.71,-4.13869,-2031.67,-3.32863,-2031.69,-2.66168,-2032.55,-2.34503,-2032.16,-2.05317,-2031.95
-9.33985,-2033.1,-9.08426,-2033.06,-9.61222,-2033.05,-8.21691,-2033,-7.12206,-2032.94,-5.97539,-2032.96,-5.01998,-2032.96,-4.14007,-2032.93,-3.33076,-2032.93,-2.66271,-2033.79,-2.34631,-2033.4,-2.05457,-2033.19
-9.34273,-2034.46,-9.08626,-2034.4,-9.61449,-2034.42,-8.2197,-2034.36,-7.12407,-2034.31,-5.97753,-2034.34,-5.02357,-2034.31,-4.14152,-2034.29,-3.33234,-2034.3,-2.66237,-2035.15,-2.34766,-2034.78,-2.0545,-2034.56
-9.343,-2035.74,-9.0906,-2035.69,-9.61647,-2035.69,-8.22288,-2035.65,-7.12644,-2035.59,-5.97897,-2035.61,-5.03207,-2035.6,-4.14257,-2035.56,-3.33452,-2035.57,-2.6639,-2036.44,-2.34907,-2036.05,-2.05436,-2035.84
-9.34463,-2036.97,-9.09294,-2036.94,-9.61745,-2036.94,-8.22464,-2036.89,-7.1295,-2036.84,-5.98049,-2036.87,-5.03553,-2036.85,-4.14454,-2036.81,-3.33641,-2036.82,-2.6649,-2037.68,-2.35098,-2037.29,-2.05569,-2037.08
